category,product_title,product_url,discount,shop,price_rsd,is_cheapest,source_file,date,time
med,Med MAJA Lipov 380g,https://cenoteka.rs/p/med-maja-lipov-380g/,,idea,487.24,True,page002,03-10-2025,14:46:08
med,Med MAJA Lipov 380g,https://cenoteka.rs/p/med-maja-lipov-380g/,,roda,487.24,True,page002,03-10-2025,14:46:08
med,Med AZA vrcani Medljikovac 500g,https://cenoteka.rs/p/med-aza-vrcani-medljikovac-500g/,,idea,857.31,True,page002,03-10-2025,14:46:08
med,Med AZA vrcani Medljikovac 500g,https://cenoteka.rs/p/med-aza-vrcani-medljikovac-500g/,,roda,857.31,True,page002,03-10-2025,14:46:08
med,Med AZA od narandže 500g,https://cenoteka.rs/p/med-aza-od-narandze-500g/,,idea,857.31,True,page002,03-10-2025,14:46:08
med,Med AZA od narandže 500g,https://cenoteka.rs/p/med-aza-od-narandze-500g/,,roda,857.31,True,page002,03-10-2025,14:46:08
med,Med TISAMED Cvetni 450g,https://cenoteka.rs/p/med-tisamed-cvetni-450g/,,idea,508.2,True,page002,03-10-2025,14:46:08
med,Med TISAMED Cvetni 450g,https://cenoteka.rs/p/med-tisamed-cvetni-450g/,,roda,508.2,True,page002,03-10-2025,14:46:08
med,Med PČELA Bagremov 950g,https://cenoteka.rs/p/med-pcela-bagremov-950g/,,idea,1127.5,True,page002,03-10-2025,14:46:08
med,Med PČELA Bagremov 950g,https://cenoteka.rs/p/med-pcela-bagremov-950g/,,roda,1127.5,True,page002,03-10-2025,14:46:08
med,Med TISAMED Bagremov 450g,https://cenoteka.rs/p/med-tisamed-bagremov-450g/,,roda,756.25,True,page002,03-10-2025,14:46:08
med,Med TISAMED Bagremov 450g,https://cenoteka.rs/p/med-tisamed-bagremov-450g/,,idea,756.25,True,page002,03-10-2025,14:46:08
med,Med TIMOMED Bagremov organski 450g,https://cenoteka.rs/p/med-timomed-bagremov-organski-450g/,-7%,tempo,1197.0,True,page002,03-10-2025,14:46:08
med,Med TIMOMED Bagremov organski 450g,https://cenoteka.rs/p/med-timomed-bagremov-organski-450g/,-7%,idea,1293.18,False,page002,03-10-2025,14:46:08
med,Med TISAMED Lipov 450g,https://cenoteka.rs/p/med-tisamed-lipov-450g/,,roda,487.99,True,page002,03-10-2025,14:46:08
med,Med TISAMED Lipov 450g,https://cenoteka.rs/p/med-tisamed-lipov-450g/,,idea,487.99,True,page002,03-10-2025,14:46:08
med,Med PREMIA Lipov 700g,https://cenoteka.rs/p/med-premia-lipov-700g/,,tempo,499.99,True,page002,03-10-2025,14:46:08
med,Med PREMIA Lipov 700g,https://cenoteka.rs/p/med-premia-lipov-700g/,,maxi,499.99,True,page002,03-10-2025,14:46:08
med,Med od heljde SLAVUJ 900g,https://cenoteka.rs/p/med-od-heljde-slavuj-900g/,,idea,1831.5,True,page002,03-10-2025,14:46:08
med,Med od heljde SLAVUJ 900g,https://cenoteka.rs/p/med-od-heljde-slavuj-900g/,,roda,1831.5,True,page002,03-10-2025,14:46:08
med,Med PČELA Livadski 950g,https://cenoteka.rs/p/med-pcela-livadski-950g/,,idea,689.99,True,page002,03-10-2025,14:46:08
med,Med PČELA Livadski 950g,https://cenoteka.rs/p/med-pcela-livadski-950g/,,roda,689.99,True,page002,03-10-2025,14:46:08
med,Med MAXI Bagremov 700g,https://cenoteka.rs/p/med-maxi-bagremov-700g/,,tempo,965.49,True,page002,03-10-2025,14:46:08
med,Med MAXI Bagremov 700g,https://cenoteka.rs/p/med-maxi-bagremov-700g/,,maxi,965.49,True,page002,03-10-2025,14:46:08
med,Med lipa MAJA MED 700g,https://cenoteka.rs/p/med-lipa-maja-med-700g/,,idea,781.63,True,page003,03-10-2025,14:46:08
testenine,BARILLA spaghetti n.5 500g,https://cenoteka.rs/p/barilla-spaghetti-n5-500g/,-39%,dis,130.58,True,page001,03-10-2025,14:46:08
testenine,BARILLA spaghetti n.5 500g,https://cenoteka.rs/p/barilla-spaghetti-n5-500g/,-39%,ananas,169.0,False,page001,03-10-2025,14:46:08
testenine,BARILLA spaghetti n.5 500g,https://cenoteka.rs/p/barilla-spaghetti-n5-500g/,-39%,maxi,180.99,False,page001,03-10-2025,14:46:08
testenine,BARILLA spaghetti n.5 500g,https://cenoteka.rs/p/barilla-spaghetti-n5-500g/,-39%,tempo,180.99,False,page001,03-10-2025,14:46:08
testenine,BARILLA spaghetti n.5 500g,https://cenoteka.rs/p/barilla-spaghetti-n5-500g/,-39%,univerexport,209.99,False,page001,03-10-2025,14:46:08
testenine,BARILLA spaghetti n.5 500g,https://cenoteka.rs/p/barilla-spaghetti-n5-500g/,-39%,idea,214.3,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS špagete 400g,https://cenoteka.rs/p/testenina-danubius-spagete-400g/,-24%,maxi,67.49,True,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS špagete 400g,https://cenoteka.rs/p/testenina-danubius-spagete-400g/,-24%,tempo,67.49,True,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS špagete 400g,https://cenoteka.rs/p/testenina-danubius-spagete-400g/,-24%,ananas,72.0,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS špagete 400g,https://cenoteka.rs/p/testenina-danubius-spagete-400g/,-24%,univerexport,79.99,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS špagete 400g,https://cenoteka.rs/p/testenina-danubius-spagete-400g/,-24%,dis,80.73,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS špagete 400g,https://cenoteka.rs/p/testenina-danubius-spagete-400g/,-24%,idea,80.73,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS radijator 400g,https://cenoteka.rs/p/makaroni-danubius-radijator-400g/,-28%,ananas,64.0,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS radijator 400g,https://cenoteka.rs/p/makaroni-danubius-radijator-400g/,-28%,idea,65.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS radijator 400g,https://cenoteka.rs/p/makaroni-danubius-radijator-400g/,-28%,roda,65.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS radijator 400g,https://cenoteka.rs/p/makaroni-danubius-radijator-400g/,-28%,maxi,65.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS radijator 400g,https://cenoteka.rs/p/makaroni-danubius-radijator-400g/,-28%,dis,69.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS radijator 400g,https://cenoteka.rs/p/makaroni-danubius-radijator-400g/,-28%,tempo,69.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS grkljančić 400g,https://cenoteka.rs/p/makaroni-danubius-grkljancic-400g/,-26%,idea,65.99,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS grkljančić 400g,https://cenoteka.rs/p/makaroni-danubius-grkljancic-400g/,-26%,roda,65.99,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS grkljančić 400g,https://cenoteka.rs/p/makaroni-danubius-grkljancic-400g/,-26%,ananas,73.0,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS grkljančić 400g,https://cenoteka.rs/p/makaroni-danubius-grkljancic-400g/,-26%,tempo,75.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS grkljančić 400g,https://cenoteka.rs/p/makaroni-danubius-grkljancic-400g/,-26%,maxi,75.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS grkljančić 400g,https://cenoteka.rs/p/makaroni-danubius-grkljancic-400g/,-26%,dis,78.51,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS pužic 400g,https://cenoteka.rs/p/makaroni-danubius-puzic-400g/,-18%,ananas,73.0,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS pužic 400g,https://cenoteka.rs/p/makaroni-danubius-puzic-400g/,-18%,tempo,75.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS pužic 400g,https://cenoteka.rs/p/makaroni-danubius-puzic-400g/,-18%,maxi,75.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS pužic 400g,https://cenoteka.rs/p/makaroni-danubius-puzic-400g/,-18%,dis,78.51,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS pužic 400g,https://cenoteka.rs/p/makaroni-danubius-puzic-400g/,-18%,idea,78.51,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS pužic 400g,https://cenoteka.rs/p/makaroni-danubius-puzic-400g/,-18%,roda,78.51,False,page001,03-10-2025,14:46:08
testenine,Makarona DURUM koso sečena 400g,https://cenoteka.rs/p/makarona-durum-koso-secena-400g/,-31%,maxi,61.49,True,page001,03-10-2025,14:46:08
testenine,Makarona DURUM koso sečena 400g,https://cenoteka.rs/p/makarona-durum-koso-secena-400g/,-31%,tempo,61.49,True,page001,03-10-2025,14:46:08
testenine,Makarona DURUM koso sečena 400g,https://cenoteka.rs/p/makarona-durum-koso-secena-400g/,-31%,dis,71.29,False,page001,03-10-2025,14:46:08
testenine,Makarona DURUM koso sečena 400g,https://cenoteka.rs/p/makarona-durum-koso-secena-400g/,-31%,ananas,73.0,False,page001,03-10-2025,14:46:08
testenine,Makarona DURUM koso sečena 400g,https://cenoteka.rs/p/makarona-durum-koso-secena-400g/,-31%,idea,78.51,False,page001,03-10-2025,14:46:08
testenine,Makarona DURUM koso sečena 400g,https://cenoteka.rs/p/makarona-durum-koso-secena-400g/,-31%,roda,78.51,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS čipkasti 500g,https://cenoteka.rs/p/rezanci-danubius-cipkasti-500g/,-13%,tempo,108.99,True,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS čipkasti 500g,https://cenoteka.rs/p/rezanci-danubius-cipkasti-500g/,-13%,maxi,108.99,True,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS čipkasti 500g,https://cenoteka.rs/p/rezanci-danubius-cipkasti-500g/,-13%,ananas,109.0,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS čipkasti 500g,https://cenoteka.rs/p/rezanci-danubius-cipkasti-500g/,-13%,dis,112.03,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS čipkasti 500g,https://cenoteka.rs/p/rezanci-danubius-cipkasti-500g/,-13%,idea,112.03,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS čipkasti 500g,https://cenoteka.rs/p/rezanci-danubius-cipkasti-500g/,-13%,roda,112.03,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS fida kratka 400g,https://cenoteka.rs/p/rezanci-danubius-fida-kratka-400g/,-18%,ananas,73.0,True,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS fida kratka 400g,https://cenoteka.rs/p/rezanci-danubius-fida-kratka-400g/,-18%,univerexport,73.99,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS fida kratka 400g,https://cenoteka.rs/p/rezanci-danubius-fida-kratka-400g/,-18%,maxi,76.99,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS fida kratka 400g,https://cenoteka.rs/p/rezanci-danubius-fida-kratka-400g/,-18%,tempo,76.99,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS fida kratka 400g,https://cenoteka.rs/p/rezanci-danubius-fida-kratka-400g/,-18%,idea,79.26,False,page001,03-10-2025,14:46:08
testenine,Rezanci DANUBIUS fida kratka 400g,https://cenoteka.rs/p/rezanci-danubius-fida-kratka-400g/,-18%,roda,79.26,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke 500g,https://cenoteka.rs/p/mazza-njoke-500g/,-18%,ananas,279.0,True,page001,03-10-2025,14:46:08
testenine,MAZZA njoke 500g,https://cenoteka.rs/p/mazza-njoke-500g/,-18%,maxi,280.49,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke 500g,https://cenoteka.rs/p/mazza-njoke-500g/,-18%,tempo,280.49,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke 500g,https://cenoteka.rs/p/mazza-njoke-500g/,-18%,univerexport,286.99,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke 500g,https://cenoteka.rs/p/mazza-njoke-500g/,-18%,dis,329.99,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke 500g,https://cenoteka.rs/p/mazza-njoke-500g/,-18%,roda,329.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Mini Fusilli 400g,https://cenoteka.rs/p/makaroni-danubius-mini-fusilli-400g/,-35%,tempo,70.49,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Mini Fusilli 400g,https://cenoteka.rs/p/makaroni-danubius-mini-fusilli-400g/,-35%,maxi,70.49,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Mini Fusilli 400g,https://cenoteka.rs/p/makaroni-danubius-mini-fusilli-400g/,-35%,dis,95.67,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Mini Fusilli 400g,https://cenoteka.rs/p/makaroni-danubius-mini-fusilli-400g/,-35%,ananas,99.0,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Mini Fusilli 400g,https://cenoteka.rs/p/makaroni-danubius-mini-fusilli-400g/,-35%,idea,105.39,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Mini Fusilli 400g,https://cenoteka.rs/p/makaroni-danubius-mini-fusilli-400g/,-35%,roda,105.39,False,page001,03-10-2025,14:46:08
testenine,Testenine MAESTRO Funghetti 450g,https://cenoteka.rs/p/testenine-maestro-funghetti-450g/,-18%,univerexport,117.99,True,page001,03-10-2025,14:46:08
testenine,Testenine MAESTRO Funghetti 450g,https://cenoteka.rs/p/testenine-maestro-funghetti-450g/,-18%,ananas,119.0,False,page001,03-10-2025,14:46:08
testenine,Testenine MAESTRO Funghetti 450g,https://cenoteka.rs/p/testenine-maestro-funghetti-450g/,-18%,tempo,140.49,False,page001,03-10-2025,14:46:08
testenine,Testenine MAESTRO Funghetti 450g,https://cenoteka.rs/p/testenine-maestro-funghetti-450g/,-18%,maxi,140.49,False,page001,03-10-2025,14:46:08
testenine,Testenine MAESTRO Funghetti 450g,https://cenoteka.rs/p/testenine-maestro-funghetti-450g/,-18%,dis,144.65,False,page001,03-10-2025,14:46:08
testenine,Testenine MAESTRO Funghetti 450g,https://cenoteka.rs/p/testenine-maestro-funghetti-450g/,-18%,idea,144.66,False,page001,03-10-2025,14:46:08
testenine,Testenina MAESTRO Fusilli 500g,https://cenoteka.rs/p/testenina-maestro-fusilli-500g/,-21%,univerexport,130.99,True,page001,03-10-2025,14:46:08
testenine,Testenina MAESTRO Fusilli 500g,https://cenoteka.rs/p/testenina-maestro-fusilli-500g/,-21%,ananas,139.0,False,page001,03-10-2025,14:46:08
testenine,Testenina MAESTRO Fusilli 500g,https://cenoteka.rs/p/testenina-maestro-fusilli-500g/,-21%,tempo,156.49,False,page001,03-10-2025,14:46:08
testenine,Testenina MAESTRO Fusilli 500g,https://cenoteka.rs/p/testenina-maestro-fusilli-500g/,-21%,maxi,156.49,False,page001,03-10-2025,14:46:08
testenine,Testenina MAESTRO Fusilli 500g,https://cenoteka.rs/p/testenina-maestro-fusilli-500g/,-21%,idea,160.74,False,page001,03-10-2025,14:46:08
testenine,Testenina MAESTRO Fusilli 500g,https://cenoteka.rs/p/testenina-maestro-fusilli-500g/,-21%,roda,160.74,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,maxi,85.49,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,univerexport,97.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,ananas,99.0,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,tempo,102.49,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,dis,105.39,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,idea,105.39,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Fusilli Integrale 400g,https://cenoteka.rs/p/makaroni-danubius-fusilli-integrale-400g/,-22%,maxi,86.99,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Fusilli Integrale 400g,https://cenoteka.rs/p/makaroni-danubius-fusilli-integrale-400g/,-22%,ananas,99.0,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Fusilli Integrale 400g,https://cenoteka.rs/p/makaroni-danubius-fusilli-integrale-400g/,-22%,tempo,104.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Fusilli Integrale 400g,https://cenoteka.rs/p/makaroni-danubius-fusilli-integrale-400g/,-22%,dis,108.32,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Fusilli Integrale 400g,https://cenoteka.rs/p/makaroni-danubius-fusilli-integrale-400g/,-22%,idea,108.33,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Fusilli Integrale 400g,https://cenoteka.rs/p/makaroni-danubius-fusilli-integrale-400g/,-22%,roda,108.33,False,page001,03-10-2025,14:46:08
testenine,Testenina BARILLA Fusilli integrale 500g,https://cenoteka.rs/p/testenina-barilla-fusilli-integrale-500g/,-23%,maxi,258.99,True,page001,03-10-2025,14:46:08
testenine,Testenina BARILLA Fusilli integrale 500g,https://cenoteka.rs/p/testenina-barilla-fusilli-integrale-500g/,-23%,tempo,258.99,True,page001,03-10-2025,14:46:08
testenine,Testenina BARILLA Fusilli integrale 500g,https://cenoteka.rs/p/testenina-barilla-fusilli-integrale-500g/,-23%,ananas,299.0,False,page001,03-10-2025,14:46:08
testenine,Testenina BARILLA Fusilli integrale 500g,https://cenoteka.rs/p/testenina-barilla-fusilli-integrale-500g/,-23%,univerexport,329.99,False,page001,03-10-2025,14:46:08
testenine,Testenina BARILLA Fusilli integrale 500g,https://cenoteka.rs/p/testenina-barilla-fusilli-integrale-500g/,-23%,idea,337.38,False,page001,03-10-2025,14:46:08
testenine,Testenina BARILLA Fusilli integrale 500g,https://cenoteka.rs/p/testenina-barilla-fusilli-integrale-500g/,-23%,roda,337.38,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS Fusilli tricolore 400g,https://cenoteka.rs/p/testenina-danubius-fusilli-tricolore-400g/,-11%,ananas,99.0,True,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS Fusilli tricolore 400g,https://cenoteka.rs/p/testenina-danubius-fusilli-tricolore-400g/,-11%,univerexport,102.99,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS Fusilli tricolore 400g,https://cenoteka.rs/p/testenina-danubius-fusilli-tricolore-400g/,-11%,tempo,107.99,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS Fusilli tricolore 400g,https://cenoteka.rs/p/testenina-danubius-fusilli-tricolore-400g/,-11%,maxi,107.99,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS Fusilli tricolore 400g,https://cenoteka.rs/p/testenina-danubius-fusilli-tricolore-400g/,-11%,dis,111.25,False,page001,03-10-2025,14:46:08
testenine,Testenina DANUBIUS Fusilli tricolore 400g,https://cenoteka.rs/p/testenina-danubius-fusilli-tricolore-400g/,-11%,idea,111.25,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke sa spanaćem 500g,https://cenoteka.rs/p/mazza-njoke-sa-spanacem-500g/,-57%,roda,144.99,True,page001,03-10-2025,14:46:08
testenine,MAZZA njoke sa spanaćem 500g,https://cenoteka.rs/p/mazza-njoke-sa-spanacem-500g/,-57%,idea,144.99,True,page001,03-10-2025,14:46:08
testenine,MAZZA njoke sa spanaćem 500g,https://cenoteka.rs/p/mazza-njoke-sa-spanacem-500g/,-57%,univerexport,243.99,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke sa spanaćem 500g,https://cenoteka.rs/p/mazza-njoke-sa-spanacem-500g/,-57%,ananas,279.0,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke sa spanaćem 500g,https://cenoteka.rs/p/mazza-njoke-sa-spanacem-500g/,-57%,maxi,280.49,False,page001,03-10-2025,14:46:08
testenine,MAZZA njoke sa spanaćem 500g,https://cenoteka.rs/p/mazza-njoke-sa-spanacem-500g/,-57%,tempo,280.49,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS makarona sečena 400g,https://cenoteka.rs/p/makaroni-danubius-makarona-secena-400g/,-22%,maxi,62.99,True,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS makarona sečena 400g,https://cenoteka.rs/p/makaroni-danubius-makarona-secena-400g/,-22%,ananas,64.0,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS makarona sečena 400g,https://cenoteka.rs/p/makaroni-danubius-makarona-secena-400g/,-22%,tempo,75.99,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS makarona sečena 400g,https://cenoteka.rs/p/makaroni-danubius-makarona-secena-400g/,-22%,idea,78.51,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS makarona sečena 400g,https://cenoteka.rs/p/makaroni-danubius-makarona-secena-400g/,-22%,roda,78.51,False,page001,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS makarona sečena 400g,https://cenoteka.rs/p/makaroni-danubius-makarona-secena-400g/,-22%,univerexport,79.99,False,page001,03-10-2025,14:46:08
testenine,Špagete DANUBIUS integrale 500g,https://cenoteka.rs/p/spagete-danubius-integrale-500g/,-12%,ananas,119.0,True,page002,03-10-2025,14:46:08
testenine,Špagete DANUBIUS integrale 500g,https://cenoteka.rs/p/spagete-danubius-integrale-500g/,-12%,univerexport,125.99,False,page002,03-10-2025,14:46:08
testenine,Špagete DANUBIUS integrale 500g,https://cenoteka.rs/p/spagete-danubius-integrale-500g/,-12%,tempo,131.49,False,page002,03-10-2025,14:46:08
testenine,Špagete DANUBIUS integrale 500g,https://cenoteka.rs/p/spagete-danubius-integrale-500g/,-12%,maxi,131.49,False,page002,03-10-2025,14:46:08
testenine,Špagete DANUBIUS integrale 500g,https://cenoteka.rs/p/spagete-danubius-integrale-500g/,-12%,dis,135.4,False,page002,03-10-2025,14:46:08
testenine,Špagete DANUBIUS integrale 500g,https://cenoteka.rs/p/spagete-danubius-integrale-500g/,-12%,idea,135.4,False,page002,03-10-2025,14:46:08
testenine,BARILLA spaghetti integrali 500g,https://cenoteka.rs/p/barilla-spaghetti-integrali-500g/,-21%,maxi,282.49,True,page002,03-10-2025,14:46:08
testenine,BARILLA spaghetti integrali 500g,https://cenoteka.rs/p/barilla-spaghetti-integrali-500g/,-21%,tempo,282.49,True,page002,03-10-2025,14:46:08
testenine,BARILLA spaghetti integrali 500g,https://cenoteka.rs/p/barilla-spaghetti-integrali-500g/,-21%,ananas,299.0,False,page002,03-10-2025,14:46:08
testenine,BARILLA spaghetti integrali 500g,https://cenoteka.rs/p/barilla-spaghetti-integrali-500g/,-21%,dis,340.0,False,page002,03-10-2025,14:46:08
testenine,BARILLA spaghetti integrali 500g,https://cenoteka.rs/p/barilla-spaghetti-integrali-500g/,-21%,univerexport,350.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA spaghetti integrali 500g,https://cenoteka.rs/p/barilla-spaghetti-integrali-500g/,-21%,idea,358.95,False,page002,03-10-2025,14:46:08
testenine,BARILLA Pene rigate n.73 500g,https://cenoteka.rs/p/barilla-pene-rigate-n73-500g/,-39%,dis,131.02,True,page002,03-10-2025,14:46:08
testenine,BARILLA Pene rigate n.73 500g,https://cenoteka.rs/p/barilla-pene-rigate-n73-500g/,-39%,ananas,169.0,False,page002,03-10-2025,14:46:08
testenine,BARILLA Pene rigate n.73 500g,https://cenoteka.rs/p/barilla-pene-rigate-n73-500g/,-39%,maxi,180.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA Pene rigate n.73 500g,https://cenoteka.rs/p/barilla-pene-rigate-n73-500g/,-39%,tempo,180.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA Pene rigate n.73 500g,https://cenoteka.rs/p/barilla-pene-rigate-n73-500g/,-39%,univerexport,209.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA Pene rigate n.73 500g,https://cenoteka.rs/p/barilla-pene-rigate-n73-500g/,-39%,idea,214.3,False,page002,03-10-2025,14:46:08
testenine,BARILLA Fusilli n.98 500g,https://cenoteka.rs/p/barilla-fusilli-n98-500g/,-38%,dis,130.42,True,page002,03-10-2025,14:46:08
testenine,BARILLA Fusilli n.98 500g,https://cenoteka.rs/p/barilla-fusilli-n98-500g/,-38%,ananas,159.0,False,page002,03-10-2025,14:46:08
testenine,BARILLA Fusilli n.98 500g,https://cenoteka.rs/p/barilla-fusilli-n98-500g/,-38%,maxi,180.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA Fusilli n.98 500g,https://cenoteka.rs/p/barilla-fusilli-n98-500g/,-38%,tempo,180.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA Fusilli n.98 500g,https://cenoteka.rs/p/barilla-fusilli-n98-500g/,-38%,idea,199.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA Fusilli n.98 500g,https://cenoteka.rs/p/barilla-fusilli-n98-500g/,-38%,roda,199.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA tagliatelle 500g,https://cenoteka.rs/p/barilla-tagliatelle-500g/,-18%,maxi,308.49,True,page002,03-10-2025,14:46:08
testenine,BARILLA tagliatelle 500g,https://cenoteka.rs/p/barilla-tagliatelle-500g/,-18%,tempo,308.49,True,page002,03-10-2025,14:46:08
testenine,BARILLA tagliatelle 500g,https://cenoteka.rs/p/barilla-tagliatelle-500g/,-18%,univerexport,352.99,False,page002,03-10-2025,14:46:08
testenine,BARILLA tagliatelle 500g,https://cenoteka.rs/p/barilla-tagliatelle-500g/,-18%,idea,360.6,False,page002,03-10-2025,14:46:08
testenine,BARILLA tagliatelle 500g,https://cenoteka.rs/p/barilla-tagliatelle-500g/,-18%,roda,360.6,False,page002,03-10-2025,14:46:08
testenine,BARILLA tagliatelle 500g,https://cenoteka.rs/p/barilla-tagliatelle-500g/,-18%,dis,360.99,False,page002,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,maxi,85.49,True,page002,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,univerexport,97.99,False,page002,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,ananas,99.0,False,page002,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,tempo,102.49,False,page002,03-10-2025,14:46:08
testenine,Makaroni DANUBIUS Penne Rigate 400g,https://cenoteka.rs/p/makaroni-danubius-penne-rigate-400g/,-19%,dis,105.39,False,page002,03-10-2025,14:46:08
