,date,time,longitude,latitude,attack_type,location_description,country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source,region,country_name
1880,2001-06-22,,-13.8587,8.9946667,Boarding,Sierra Leone,GIN,GIN,58.48353020033191,-13.722401495999918,9.505804755000042,,Sea Trust,,Steaming,mappingpiracy,Sub-Saharan Africa,Guinea
1881,2001-06-23,,-70.0,18.4166667,Attempted,"Rio Haina Channel, Dominican Republic",DOM,DOM,0.4336173894953407,-70.00401770699995,18.41746653900009,,Seaborad Power,,Steaming,mappingpiracy,Latin America & Caribbean,Dominican Republic
1882,2001-06-23,,91.7932,22.2166667,Boarding,"Chittagong Anchorage, Bangladesh",BGD,BGD,2.3299711621029298,91.81202233200008,22.20502350500004,,,,Anchored,mappingpiracy,South Asia,Bangladesh
1883,2001-06-23,,-13.7167,9.5166667,Boarding,"Conakry Roads, Guinea",GIN,GIN,0.6667148246827382,-13.718902147999929,9.522284247000073,,Sea Trust,,Anchored,mappingpiracy,Sub-Saharan Africa,Guinea
1884,2001-06-24,,49.4167,-18.1431667,Boarding,"Toamasina, Madagascar",MDG,MDG,1.994918226405177,49.43376712300005,-18.135511976999908,,,,Berthed,mappingpiracy,Sub-Saharan Africa,Madagascar
1885,2001-06-24,,30.1505,-31.2225,Attempted,"Port Edward, South Africa",ZAF,ZAF,7.180393648557327,30.09506269600007,-31.17864348799992,,Kota Manis,,Steaming,mappingpiracy,Sub-Saharan Africa,South Africa
1886,2001-06-24,,13.25,-8.8,Boarding,"Luanda, Punta Final (Ilha), Angola",AGO,AGO,0.509215669071792,13.245371941000087,-8.80006275799991,,Mako,,Steaming,mappingpiracy,Sub-Saharan Africa,Angola
1887,2001-06-25,,97.95,4.9,Boarding,Malacca Straits,IDN,IDN,4.670441201414783,97.90919030000003,4.889593817000048,,Tirta Niaga IV,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1888,2001-06-25,,106.0,-5.95,Boarding,"Pulau Ular Merak, Indonesia",IDN,IDN,3.580700836442724,105.99724368600005,-5.917738539999959,,Aldebaran,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1889,2001-06-27,,9.6667,4.0431667,Boarding,"Berth No. 16, Douala Port, Cameroon",CMR,CMR,1.4306474635120991,9.675629102000071,4.03384023600006,,Tatjana,,Berthed,mappingpiracy,Sub-Saharan Africa,Cameroon
1890,2001-06-27,,103.41,1.1933333,Boarding,"Pulau Iyu Kecil, Malacca Straits",IDN,IDN,7.325310544218799,103.38982181100005,1.1302757830000587,,Caprice Venture,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1891,2001-06-27,,98.7667,3.9166667,Boarding,"Belawan Anchorage, Indonesia",IDN,IDN,8.680806558921235,98.70026879800008,3.8753043450000746,,Aspilos,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1892,2001-06-27,,39.3533,-6.775,Boarding,"Dar Es Salaam, Tanzania",TZA,TZA,5.977859498251536,39.32650800900007,-6.82195403399993,,MSC Elena,,Berthed,mappingpiracy,Sub-Saharan Africa,Tanzania
1893,2001-06-28,,47.95,30.0166667,Boarding,"Umm Qasr, Iraq",IRQ,IRQ,0.1811063774558781,47.94849694100009,30.01764557500008,,Kwangtung,,Anchored,mappingpiracy,Middle East & North Africa,Iraq
1894,2001-06-28,,49.1791,11.2931,Detained,"Bossasu, Somalia",SOM,SOM,6.652106894562638,49.23959394600007,11.300279039000088,,Bahari Kenya,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
1895,2001-06-29,,42.9667,13.7083333,Attempted,Red Sea,YEM,YEM,19.48539149627376,42.79184004000007,13.75071849200009,,Sstathis,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
1896,2001-06-30,,104.9167,1.0833333,Attempted,Indonesia,IDN,IDN,10.871672832869862,104.84351647200003,1.01821523600006,,Cape Byron,,,mappingpiracy,East Asia & Pacific,Indonesia
1897,2001-06-30,,105.0,1.05,Boarding,"Pulau Mapor Island, Indonesia",IDN,IDN,17.76791876714484,104.84351647200003,1.01821523600006,,Batavia,,,mappingpiracy,East Asia & Pacific,Indonesia
1898,2001-06-30,,106.875,-6.0886667,Boarding,"Tg. Priok Anchorage, Indonesia",IDN,IDN,4.407541807863196,106.83773847700007,-6.102715752999927,,Feeder 6,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1899,2001-07-01,,104.95,1.05,Boarding,Indonesia,IDN,IDN,12.36191276520768,104.84351647200003,1.01821523600006,,Sheng Qiang,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1900,2001-07-02,,3.3767,6.45,Boarding,"Lagos roads, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Carlisle,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
1901,2001-07-03,,-15.5765,11.8431667,Attempted,"Bissua Port, Guinea Bissau",GNB,GNB,1.2845684742084835,-15.584950324999909,11.851263739000046,,Baltimar Neptune,,Steaming,mappingpiracy,Sub-Saharan Africa,Guinea-Bissau
1902,2001-07-03,,91.7932,22.2166667,Boarding,"Chittagong Anchorage, Bangladesh",BGD,BGD,2.3299711621029298,91.81202233200008,22.20502350500004,,Artemis,,Anchored,mappingpiracy,South Asia,Bangladesh
1903,2001-07-04,,98.4,7.8166667,,"Ao Chalong Phuket, Thailand",THA,THA,0.2765720628232772,98.39812259200004,7.815008856000077,,Dreamtime,,Anchored,mappingpiracy,East Asia & Pacific,Thailand
1904,2001-07-05,,106.875,-6.0886667,Boarding,"Tg. Priok Anchorage, Indonesia",IDN,IDN,4.407541807863196,106.83773847700007,-6.102715752999927,,Idee Fixe,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1905,2001-07-06,,3.3767,6.45,Boarding,"Lagos roads, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Obi Wan,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
1906,2001-07-07,,103.4267,0.9766667,Hijacked,"Tanjung Balai Karimun Island Waters, Indonesia",IDN,IDN,1.5336569411017462,103.42359459700003,0.9901797550000424,,Poh Swan,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1907,2001-07-08,,80.2932,13.0931667,Boarding,"Chennai Anchorage, India",IND,IND,1.6306323851410487,80.30795332100007,13.09601471600007,,Tiger Bridge,,Anchored,mappingpiracy,South Asia,India
1908,2001-07-09,,3.3767,6.45,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Aegean Falcon,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
1909,2001-07-10,,80.2932,13.0931667,Boarding,"Chennai Anchorage, India",IND,IND,1.6306323851410487,80.30795332100007,13.09601471600007,,Tiger Metro,,Anchored,mappingpiracy,South Asia,India
1910,2001-07-12,,98.6767,3.7766667,Attempted,"Belawan Anchorage, Indonesia",IDN,IDN,4.815190418867126,98.71062259200004,3.80377838700008,,Warrior,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1911,2001-07-12,,105.95,-6.0166667,Boarding,"Cigading port, Indonesia",IDN,IDN,2.1331358858483083,105.95704186300004,-5.9987118469999245,,CSK Eminence,,Berthed,mappingpiracy,East Asia & Pacific,Indonesia
1912,2001-07-13,,80.3417,13.0966667,Boarding,"Chennai Anchorage, India",IND,IND,3.1961399901099443,80.31373131600003,13.10578034100007,,Tiger Metro,,Anchored,mappingpiracy,South Asia,India
1913,2001-07-14,,109.517,2.0958333,Boarding,"10NM from Tg. Datu Light House, Indonesia",IDN,IDN,12.64670735526656,109.56120853000004,1.9904645850000409,,Sin You,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1914,2001-07-15,,106.875,-6.0886667,Attempted,"Tg. Priok Anchorage, Indonesia",IDN,IDN,4.407541807863196,106.83773847700007,-6.102715752999927,,Virginia,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1915,2001-07-15,,106.875,-6.0886667,Boarding,"Tg. Priok Anchorage, Indonesia",IDN,IDN,4.407541807863196,106.83773847700007,-6.102715752999927,,Virginia,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1916,2001-07-16,,91.7932,22.2166667,Boarding,"Chittagong Roads, Bangladesh",BGD,BGD,2.3299711621029298,91.81202233200008,22.20502350500004,,Zagara,,Anchored,mappingpiracy,South Asia,Bangladesh
1917,2001-07-19,,105.1667,-5.4666667,Boarding,"Panjang, Indonesia",IDN,IDN,8.92725001874063,105.24634850400004,-5.478773695999905,,,,Berthed,mappingpiracy,East Asia & Pacific,Indonesia
1918,2001-07-20,,107.0167,10.5666667,Boarding,"Ho Chi Minh Port, Vietnam",VNM,VNM,0.7195919737752409,107.01140384200004,10.56281159100007,,Cape Cleveland,,Anchored,mappingpiracy,East Asia & Pacific,Vietnam
1919,2001-07-20,,105.1667,-5.4666667,Boarding,"Panjang, Indonesia",IDN,IDN,8.92725001874063,105.24634850400004,-5.478773695999905,,Pisces Explorer,,Berthed,mappingpiracy,East Asia & Pacific,Indonesia
1920,2001-07-21,,-4.0,5.2931667,Boarding,"Abidjan, Ivory Coast",CIV,CIV,1.2686609478263071,-3.999623175999943,5.304632880000042,,Jamar,,Anchored,mappingpiracy,Sub-Saharan Africa,Côte d'Ivoire
1921,2001-07-22,,-0.0167,5.6166667,Boarding,"Tema Anchorage, Ghana",GHA,GHA,3.5522759201781047,-0.0450333319999458,5.601629950000074,,Kota Maha,,Anchored,mappingpiracy,Sub-Saharan Africa,Ghana
1922,2001-07-24,,106.875,-6.0886667,Boarding,"Tg. Priok Anchorage, Indonesia",IDN,IDN,4.407541807863196,106.83773847700007,-6.102715752999927,,Matru Kripa,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1923,2001-07-26,,39.3533,-6.775,Boarding,"Dar Es Salaam, Tanzania",TZA,TZA,5.977859498251536,39.32650800900007,-6.82195403399993,,Al Dhabiyyah,,Anchored,mappingpiracy,Sub-Saharan Africa,Tanzania
1924,2001-07-31,,99.6564,3.1528,Boarding,"Between Kuala Perpuk beach and Tanjung Tiram, North Sumatera, Indonesia",IDN,IDN,6.581252596808131,99.68531334700003,3.2047386740000547,,,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1925,2001-08-01,,91.7932,22.2166667,Attempted,"Chittagong Anchorage, Bangladesh",BGD,BGD,2.3299711621029298,91.81202233200008,22.20502350500004,,Budi Aman,,Anchored,mappingpiracy,South Asia,Bangladesh
1926,2001-08-02,,119.4333,14.9166667,Attempted,Philippines,PHL,PHL,66.34942235099413,120.04981530000008,14.931219794000071,,Glory Selatan VIII,,Steaming,mappingpiracy,East Asia & Pacific,Philippines
1927,2001-08-03,,98.6767,3.7766667,Boarding,"Belawan Anchorage, Indonesia",IDN,IDN,4.815190418867126,98.71062259200004,3.80377838700008,,Patricia,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1928,2001-08-04,,116.7932,-1.25,Attempted,"Balikpapan, Indonesia",IDN,IDN,0.2776971814006496,116.79086347700002,-1.249118747999944,,Thor Inger,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1929,2001-08-07,,-0.0167,5.6166667,Boarding,"Tema Anchorage, Ghana",GHA,GHA,3.5522759201781047,-0.0450333319999458,5.601629950000074,,Mol Oueme,,Anchored,mappingpiracy,Sub-Saharan Africa,Ghana
1930,2001-08-07,,118.1167,5.8266667,Boarding,"Sandakan Anchorage, Malaysia",MYS,MYS,2.313767862887424,118.09595787900004,5.824164130000042,,Kiani Satu,,Anchored,mappingpiracy,East Asia & Pacific,Malaysia
1931,2001-08-09,,98.6767,3.7766667,Boarding,"Belawan Port, Indonesia",IDN,IDN,4.815190418867126,98.71062259200004,3.80377838700008,,Kilchem Acid,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1932,2001-08-09,,100.5765,13.6931667,Boarding,"Wharf No. 21D, Bangkok port, Thailand",THA,THA,9.2449693151607,100.59782962300004,13.612250067000048,,,,Berthed,mappingpiracy,East Asia & Pacific,Thailand
1933,2001-08-10,,104.5333,1.4666667,Attempted,Singapore Straits,MYS,MYS,26.64689244724623,104.29468834700003,1.4465192730000922,,Fabian Schulte,,Steaming,mappingpiracy,East Asia & Pacific,Malaysia
1934,2001-08-10,,122.2333,24.5333333,Attempted,Taiwan,TWN,TWN,36.31212397208144,121.88184655000008,24.597805080000057,,Aquahope,,Steaming,mappingpiracy,,
1935,2001-08-10,,104.4667,1.5666667,Boarding,Singapore Straits,MYS,MYS,21.042631993494258,104.28402754000008,1.5174828150000508,,Jasmine,,Steaming,mappingpiracy,East Asia & Pacific,Malaysia
1936,2001-08-12,,48.7167,29.65,Boarding,"Umm Qasr Pilot Station, Iraq",IRN,IRQ,35.53778042457632,48.61085045700008,29.95701732000004,,Bellavia,,Anchored,mappingpiracy,Middle East & North Africa,"Iran, Islamic Rep."
1937,2001-08-13,,-80.51,-2.06,Boarding,20NM from the Coast of Ecuador,ECU,ECU,25.36883786889308,-80.73744665699991,-2.043497173999924,,Atlantic Pride,,Steaming,mappingpiracy,Latin America & Caribbean,Ecuador
1938,2001-08-13,,106.875,-6.0886667,Boarding,"Tg. Priok Anchorage, Indonesia",IDN,IDN,4.407541807863196,106.83773847700007,-6.102715752999927,,Asean Premier,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1939,2001-08-14,,-112.2833,27.3167,Boarding,"Santa Rosalita Islands, Baja, Mexico",MEX,MEX,2.9359607831662964,-112.25804392499992,27.330599016000065,,,,Steaming,mappingpiracy,Latin America & Caribbean,Mexico
1940,2001-08-15,,-70.0,18.4166667,Boarding,"Rio Haina, Dominican Republic",DOM,DOM,0.4336173894953407,-70.00401770699995,18.41746653900009,,Samothraki,,Berthed,mappingpiracy,Latin America & Caribbean,Dominican Republic
1941,2001-08-16,,39.3533,-6.775,Boarding,"Dar Es Salaam, Tanzania",TZA,TZA,5.977859498251536,39.32650800900007,-6.82195403399993,,Clipper Chepstow,,Anchored,mappingpiracy,Sub-Saharan Africa,Tanzania
1942,2001-08-17,,96.0833,4.5833333,Attempted,Indonesia,IDN,IDN,33.08316539062747,95.90349368600005,4.344712632000039,,Seagull Spirit,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1943,2001-08-18,,104.5,1.6666667,Boarding,Singapore Straits,MYS,MYS,27.424520471668888,104.25521894600008,1.6377627620000794,,Grace Camellia,,Steaming,mappingpiracy,East Asia & Pacific,Malaysia
1944,2001-08-20,,-4.0,5.2931667,Boarding,"Abidjan, Ivory Coast",CIV,CIV,1.2686609478263071,-3.999623175999943,5.304632880000042,,Kestrel,,Anchored,mappingpiracy,Sub-Saharan Africa,Côte d'Ivoire
1945,2001-08-20,,3.3767,6.45,Boarding,"Lagos, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Denise C,,Steaming,mappingpiracy,Sub-Saharan Africa,Nigeria
1946,2001-08-23,,-79.9,-2.2666667,Attempted,"10 miles off Data Sea Buoy, Guayaquil, Ecuador",ECU,ECU,3.8592317994977954,-79.8653051419999,-2.266778252999927,,CSAV Manzanillo,,Anchored,mappingpiracy,Latin America & Caribbean,Ecuador
1947,2001-08-23,,-13.2265,8.5,Boarding,"Freetown, Sierra Leone",SLE,SLE,0.743618453048727,-13.228911912999934,8.493719794000071,,Hereford,,Berthed,mappingpiracy,Sub-Saharan Africa,Sierra Leone
1948,2001-08-25,,98.0568,5.0344,Hijacked,"East Coast of Aceh, Malacca Straits",IDN,IDN,22.900131648513867,97.90919030000003,4.889593817000048,,Ocean Silver,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1949,2001-08-26,,76.3016,14.6584,Boarding,India,IND,IND,198.4822899170044,74.50896243600005,14.25031159100007,,Anemone,,Steaming,mappingpiracy,South Asia,India
1950,2001-08-26,,122.941,7.4739,Boarding,"Off Alicia town, Zambonga, Philippines",PHL,PHL,1.715921344854518,122.95069420700008,7.486029364000046,,,,Steaming,mappingpiracy,East Asia & Pacific,Philippines
1951,2001-08-28,,71.6667,20.6166667,Boarding,India,IND,IND,36.579109157085206,71.46225019600007,20.88532135600008,,Anemone,,Steaming,mappingpiracy,South Asia,India
1952,2001-08-29,,116.7932,-1.25,Boarding,"Inner Anchorage, Balikpapan, Indonesia",IDN,IDN,0.2776971814006496,116.79086347700002,-1.249118747999944,,NordTrave,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1953,2001-08-29,,-4.0,5.2931667,Attempted,"Berth 6/7, Abidjan Port, Ivory Coast",CIV,CIV,1.2686609478263071,-3.999623175999943,5.304632880000042,,Kota Manis,,Berthed,mappingpiracy,Sub-Saharan Africa,Côte d'Ivoire
1954,2001-08-30,,104.6633,1.4033333,Boarding,Singapore Straits,IDN,IDN,21.95722369405648,104.57569420700004,1.2254092470000728,,Giwin,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1955,2001-08-31,,43.3167,12.7166667,Attempted,Gulf of Aden,YEM,YEM,9.7291312353367,43.39014733200008,12.66632721600007,,CEC Pioneer,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
1956,2001-08-31,,129.5001,-2.7094,Attempted,"Off Central Maluku, Indonesia",IDN,IDN,8.714482873071791,129.53484134200005,-2.780043226999908,,,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1957,2001-08-31,,43.8833,11.1333333,Attempted,"Gulf of Aden, off the coast of Somalia",SOM,SOM,29.31621975272497,43.658946160000085,10.987982489000046,,Maurice Ewing,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
1958,2001-09-01,,107.05,-3.0,Attempted,"Gelasa Straits, Indonesia",IDN,IDN,10.468874758434277,107.06999759200004,-2.9074846329999104,,Batangas,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1959,2001-09-02,,76.25,9.9666667,Attempted,"2 miles NW Cochin Fairway Buoy, India",IND,IND,0.4242580595089145,76.25147545700008,9.96312083500004,,NCC Hijaz,,Anchored,mappingpiracy,South Asia,India
1960,2001-09-05,,3.3767,6.45,Boarding,"Lagos roads, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Steel Trader,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
1961,2001-09-08,,43.25,12.8,Attempted,"Bab El Mandeb, Gulf of Aden",ERI,,16.593656612223228,43.12387129000007,12.715318101000037,,Leeds Castle,,Steaming,mappingpiracy,Sub-Saharan Africa,Eritrea
1962,2001-09-08,,106.875,-6.0886667,Boarding,"Jakarta Anchorage, Indonesia",IDN,IDN,4.407541807863196,106.83773847700007,-6.102715752999927,,Surabaya Star,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1963,2001-09-09,,9.6667,4.0431667,Boarding,"Douala Port, Cameroon",CMR,CMR,1.4306474635120991,9.675629102000071,4.03384023600006,,Turkus,,Berthed,mappingpiracy,Sub-Saharan Africa,Cameroon
1964,2001-09-10,,114.6167,-3.3265,Boarding,"Banjarmasin Anchorage, Indonesia",IDN,IDN,7.754929482055973,114.55030358200008,-3.3480770809999285,,Norella,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1965,2001-09-11,,9.6667,4.0431667,Boarding,"Douala Port, Cameroon",CMR,CMR,1.4306474635120991,9.675629102000071,4.03384023600006,,Safmarine Meroula,,Anchored,mappingpiracy,Sub-Saharan Africa,Cameroon
1966,2001-09-14,,-14.5217,9.1883333,Attempted,"Conakry, Guinea",GIN,GIN,94.39193093752684,-13.726226365999937,9.511053778000075,,Hans Oldendorff,,Steaming,mappingpiracy,Sub-Saharan Africa,Guinea
1967,2001-09-17,,91.005,-7.89,Attempted,Indian Ocean,CCK,,791.2278881717762,96.82154381600004,-12.126560153999948,,Saint Jude,,Steaming,mappingpiracy,,
1968,2001-09-18,,-14.5333,9.1833333,Attempted,"Conakry, Guinea",GIN,GIN,95.78127955524292,-13.726226365999937,9.511053778000075,,Kassos,,Steaming,mappingpiracy,Sub-Saharan Africa,Guinea
1969,2001-09-18,,117.4667,0.1,Attempted,"Bontang Anchorage, Indonesia",IDN,IDN,0.4928789721866161,117.47055097700002,0.10219961100006,,Darya Radhe,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1970,2001-09-18,,108.8195,2.9039,Hijacked,"Pulau Subi Besar, Indonesia",IDN,IDN,2.02532103216092,108.81430097700007,2.9214541690000715,,Mayang Sari and Baiho,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
1971,2001-09-19,,71.35,20.5333333,Boarding,"Gulf of Cambay, India",IND,IND,33.73140618644195,71.14063561300009,20.76569245000008,,Cyborg,,Steaming,mappingpiracy,South Asia,India
1972,2001-09-24,,42.6833,14.0166667,Boarding,Red Sea,YEM,YEM,1.006892918019516,42.69190514400009,14.013169664000088,,Ocean Breezee,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
1973,2001-09-24,,3.3767,6.45,Boarding,"Lagos roads, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Ghana Star,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
1974,2001-09-25,,82.3167,16.9765,Boarding,"Southern Pier Kakinada, India",IND,IND,3.605044063961504,82.29167728000004,16.998439846000053,,Courageventure,,Berthed,mappingpiracy,South Asia,India
1975,2001-09-26,,116.7932,-1.25,Boarding,"Balikpapan Anchorage, Indonesia",IDN,IDN,0.2776971814006496,116.79086347700002,-1.249118747999944,,New Wisdom,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1976,2001-09-27,,72.3785,21.8991,Boarding,"Gulf of Cambay, India",IND,IND,15.015832179723832,72.50709069100003,21.96230703300006,,,,Steaming,mappingpiracy,South Asia,India
1977,2001-09-28,,121.0,14.5931667,Boarding,"OBW 'C' Anchorage, Manila, Philippines",PHL,PHL,4.438529578410671,120.95883222700002,14.59178294500009,,New Glory,,Anchored,mappingpiracy,East Asia & Pacific,Philippines
1978,2001-09-29,,106.875,-6.0886667,Boarding,"Tg. Priok Anchorage, Indonesia",IDN,IDN,4.407541807863196,106.83773847700007,-6.102715752999927,,Little Lady P,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1979,2001-09-30,,105.525,-5.8708333,Boarding,"Sebuku Anchorage, Indonesia",IDN,IDN,10.878642118489758,105.60206139400005,-5.8098283829999104,,Canelo Arrow,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1980,2001-09-30,,116.2,-3.2166667,Boarding,"Senakin Anchorage, Kota Baru, Indonesia",IDN,IDN,2.077716014056101,116.18327884200004,-3.2082658829999104,,Myron N,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1981,2001-10-04,,9.6667,4.0431667,Boarding,"Douala Port, Cameroon",CMR,CMR,1.4306474635120991,9.675629102000071,4.03384023600006,,Antwerp Bridge,,Anchored,mappingpiracy,Sub-Saharan Africa,Cameroon
1982,2001-10-05,,119.1333,24.5166667,Attempted,Taiwan,CHN,CHN,43.041919502134505,118.97616621200008,24.87775299700008,,Diman II,,Steaming,mappingpiracy,East Asia & Pacific,China
1983,2001-10-06,,89.5765,22.4765,Boarding,"Mongla Anchorage, Bangladesh",BGD,BGD,16.386725876531024,89.62647545700008,22.33600495000008,,Nand Srishti,,Anchored,mappingpiracy,South Asia,Bangladesh
1984,2001-10-06,,-4.0,5.2931667,Boarding,"Abidjan Roads Anchorage, Ivory Coast",CIV,CIV,1.2686609478263071,-3.999623175999943,5.304632880000042,,Star Sapphire,,Anchored,mappingpiracy,Sub-Saharan Africa,Côte d'Ivoire
1985,2001-10-07,,106.0038,-5.9366667,Attempted,"Redeco Jetty 1, Merak, Indonesia",IDN,IDN,2.215509751479667,105.99724368600005,-5.917738539999959,,Coral Rigida,,Berthed,mappingpiracy,East Asia & Pacific,Indonesia
1986,2001-10-11,,-13.2265,8.5,Boarding,"Off Cape Sierra Point, Sierra Leone river, Freetown, Sierra Leone",SLE,SLE,0.743618453048727,-13.228911912999934,8.493719794000071,,Cape Georjean,,Anchored,mappingpiracy,Sub-Saharan Africa,Sierra Leone
1987,2001-10-13,,-75.6,10.3166667,Attempted,"Cartagena, Colombia",COL,COL,1.0561292793292885,-75.59066132499993,10.319043831000045,,Baizo,,Steaming,mappingpiracy,Latin America & Caribbean,Colombia
1988,2001-10-16,,-4.0,5.2931667,Boarding,"Abidjan Jetty,Ivory Cost",CIV,CIV,1.2686609478263071,-3.999623175999943,5.304632880000042,,,,Berthed,mappingpiracy,Sub-Saharan Africa,Côte d'Ivoire
1989,2001-10-17,,9.415,0.3033333,Boarding,"Owendo, Gabon",GAB,GAB,4.070827453708256,9.37867272200009,0.3075625670000477,,Aegean Hawk,,Anchored,mappingpiracy,Sub-Saharan Africa,Gabon
1990,2001-10-18,,89.5765,22.4765,Boarding,"Mongla Anchorage, Bangladesh",BGD,BGD,16.386725876531024,89.62647545700008,22.33600495000008,,Wise King,,Anchored,mappingpiracy,South Asia,Bangladesh
1991,2001-10-19,,39.3533,-6.775,Boarding,"Dar Es Salaam, Tanzania",TZA,TZA,5.977859498251536,39.32650800900007,-6.82195403399993,,Niase,,Anchored,mappingpiracy,Sub-Saharan Africa,Tanzania
1992,2001-10-21,,-48.4765,-1.4666667,Boarding,"Belem Port, Brazil",BRA,BRA,0.4227224321984633,-48.47614498599995,-1.4704729149999594,,Marie-Therese,,Berthed,mappingpiracy,Latin America & Caribbean,Brazil
1993,2001-10-21,,107.0667,10.3433333,Boarding,"PTSC Oil Terminal, Vung Tau, Vietnam",VNM,VNM,3.1609114071783107,107.08716881600004,10.323187567000048,,Mimosa,,Berthed,mappingpiracy,East Asia & Pacific,Vietnam
1994,2001-10-22,,3.3733,6.2483333,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,16.563837354303686,3.38453209700009,6.397691148000092,,Kapitan Zhuravlyov,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
1995,2001-10-22,,98.6767,3.7766667,Boarding,"Belawan Anchorage, Indonesia",IDN,IDN,4.815190418867126,98.71062259200004,3.80377838700008,,Team Mars,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
1996,2001-10-25,,126.2067,6.0666667,Boarding,"Southern Mindanao, Philippines",PHL,PHL,23.95538524785378,126.20020592500008,6.283189195000091,,Bunga Melor Satu,,Steaming,mappingpiracy,East Asia & Pacific,Philippines
1997,2001-10-25,,3.0667,36.7765,Boarding,"Alongside Pier 6, Algiers,Algeria",DZA,DZA,0.8629546071784545,3.07398522200009,36.77138906500005,,Aruba,,Berthed,mappingpiracy,Middle East & North Africa,Algeria
1998,2001-10-28,,46.3833,2.3333333,Attempted,Somalia,SOM,SOM,36.534199724231485,46.11451256600009,2.523260809000078,,NCC Najran,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
1999,2001-10-29,,3.3767,6.45,Boarding,"5.5NM from South Mole Signal Station, Lagos Anchorage, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Skua,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
2000,2001-10-30,,80.2086,9.8951,Attempted,"Off Point Pedro, Jaffna, Sri Lanka",LKA,LKA,7.517822477086055,80.22681725400008,9.829575914000088,,Silk Pride,,Steaming,mappingpiracy,South Asia,Sri Lanka
2001,2001-11-03,,102.525,1.8283333,Attempted,Malacca Straits,MYS,MYS,18.71794865917055,102.65064537900008,1.940904039000088,,Petro Easkem,,Steaming,mappingpiracy,East Asia & Pacific,Malaysia
2002,2001-11-04,,3.6167,6.1,Boarding,"20' South of Fairway Buoy, Off Lagos, Nigeria",NGA,NGA,39.303393213548894,3.443614129000082,6.410345770000049,,Kota Manis,,Steaming,mappingpiracy,Sub-Saharan Africa,Nigeria
